_id,segment_id,date,weekday,LOS,s_node_id,e_node_id,length,street_id,street_level,street_type,long_node,lat_node,time_x,month,temperature_2m,relative_humidity_2m,apparent_temperature,rain,weather_code,cloud_cover,season
14801,37057,8/3/2020,0,C,2302085871,2302085856,27,221152219,3,primary_link,106.7279995,10.7526316,0:00,8,25.5,93,29.9,0.4,51,31,rain
15971,40477,8/3/2020,0,C,5764920244,2433276955,42,235283467,2,primary,106.6753874,10.7723999,0:00,8,25.5,93,29.9,0.4,51,31,rain
15973,40478,8/3/2020,0,C,2433276955,4646816751,97,235283467,2,primary,106.6750615,10.7721946,0:00,8,25.5,93,29.9,0.4,51,31,rain
15975,40479,8/3/2020,0,E,4646816751,2433279317,81,235283467,2,primary,106.6743156,10.7717203,0:00,8,25.5,93,29.9,0.4,51,31,rain
15977,40480,8/3/2020,0,E,2433279317,4646816752,83,235283467,2,primary,106.673684,10.771333,0:00,8,25.5,93,29.9,0.4,51,31,rain
15979,40481,8/3/2020,0,E,2434647875,4932516637,9,235399808,3,secondary,106.652394,10.7687438,0:00,8,25.5,93,29.9,0.4,51,31,rain
15981,40482,8/3/2020,0,D,4932516637,2434647866,20,235399808,3,secondary,106.6524567,10.7686874,0:00,8,25.5,93,29.9,0.4,51,31,rain
15983,40483,8/3/2020,0,E,2434647866,4932516639,11,235399808,3,secondary,106.6525919,10.7685658,0:00,8,25.5,93,29.9,0.4,51,31,rain
15985,40484,8/3/2020,0,C,4932516639,2434647867,8,235399808,3,secondary,106.6526662,10.7684867,0:00,8,25.5,93,29.9,0.4,51,31,rain
15987,40485,8/3/2020,0,D,2434647867,4932516644,14,235399808,3,secondary,106.652716,10.7684337,0:00,8,25.5,93,29.9,0.4,51,31,rain
15989,40486,8/3/2020,0,C,4932516644,4932516646,32,235399808,3,secondary,106.6527838,10.7683258,0:00,8,25.5,93,29.9,0.4,51,31,rain
15991,40487,8/3/2020,0,D,4932516646,4535195833,44,235399808,3,secondary,106.6529411,10.7680755,0:00,8,25.5,93,29.9,0.4,51,31,rain
15993,40488,8/3/2020,0,D,4535195833,3150623834,5,235399808,3,secondary,106.653157,10.767732,0:00,8,25.5,93,29.9,0.4,51,31,rain
15995,40489,8/3/2020,0,C,3150623834,2434647839,47,235399808,3,secondary,106.6531852,10.7676857,0:00,8,25.5,93,29.9,0.4,51,31,rain
15997,40490,8/3/2020,0,D,2434647839,4535195834,32,235399808,3,secondary,106.6534073,10.7673207,0:00,8,25.5,93,29.9,0.4,51,31,rain
15999,40491,8/3/2020,0,E,4535195834,4551251745,83,235399808,3,secondary,106.6535762,10.7670816,0:00,8,25.5,93,29.9,0.4,51,31,rain
16001,40492,8/3/2020,0,C,4551251745,2434647904,4,235399808,3,secondary,106.654014,10.7664616,0:00,8,25.5,93,29.9,0.4,51,31,rain
16003,40493,8/3/2020,0,E,2434647904,5757547046,3,235399808,3,secondary,106.6540384,10.766427,0:00,8,25.5,93,29.9,0.4,51,31,rain
16005,40494,8/3/2020,0,C,5757547046,4551259686,37,235399808,3,secondary,106.6540587,10.7663976,0:00,8,25.5,93,29.9,0.4,51,31,rain
16007,40495,8/3/2020,0,D,4551259686,2434647895,47,235399808,3,secondary,106.6542519,10.766118,0:00,8,25.5,93,29.9,0.4,51,31,rain
16009,40496,8/3/2020,0,D,2434647895,2434647886,94,235399808,3,secondary,106.6544961,10.7657693,0:00,8,25.5,93,29.9,0.4,51,31,rain
16011,40497,8/3/2020,0,D,2434647886,3150623835,25,235399808,3,secondary,106.6549936,10.7650687,0:00,8,25.5,93,29.9,0.4,51,31,rain
16013,40498,8/3/2020,0,C,3150623835,4927818795,4,235399808,3,secondary,106.6551268,10.7648824,0:00,8,25.5,93,29.9,0.4,51,31,rain
16015,40499,8/3/2020,0,D,4927818795,2434647902,124,235399808,3,secondary,106.6551501,10.7648499,0:00,8,25.5,93,29.9,0.4,51,31,rain
16017,40500,8/3/2020,0,C,2434647902,4632239801,226,235399808,3,secondary,106.6558025,10.7639371,0:00,8,25.5,93,29.9,0.4,51,31,rain
16019,40501,8/3/2020,0,C,2434647839,366431645,12,235399809,3,secondary_link,106.6534073,10.7673207,0:00,8,25.5,93,29.9,0.4,51,31,rain
16021,40502,8/3/2020,0,E,366431645,2434647839,12,235399809,3,secondary_link,106.6534986,10.767385,0:00,8,25.5,93,29.9,0.4,51,31,rain
16023,40503,8/3/2020,0,E,2434647867,2434647869,12,235399810,3,secondary_link,106.652716,10.7684337,0:00,8,25.5,93,29.9,0.4,51,31,rain
16025,40504,8/3/2020,0,E,2434647869,2434647867,12,235399810,3,secondary_link,106.652818,10.7684933,0:00,8,25.5,93,29.9,0.4,51,31,rain
16027,40505,8/3/2020,0,E,2434647841,4628118784,7,235400036,3,secondary,106.6524868,10.7690082,0:00,8,25.5,93,29.9,0.4,51,31,rain
16029,40506,8/3/2020,0,E,4628118784,3088863272,7,235400036,3,secondary,106.6524368,10.7690499,0:00,8,25.5,93,29.9,0.4,51,31,rain
16031,40507,8/3/2020,0,B,3088863272,4628118776,10,235400036,3,secondary,106.6523712,10.7690691,0:00,8,25.5,93,29.9,0.4,51,31,rain
16037,40508,8/3/2020,0,E,4628118776,3088859055,7,235400036,3,secondary,106.6522765,10.7690799,0:00,8,25.5,93,29.9,0.4,51,31,rain
16039,40509,8/3/2020,0,D,3088859055,4628118777,7,235400036,3,secondary,106.652204,10.7690895,0:00,8,25.5,93,29.9,0.4,51,31,rain
16041,40510,8/3/2020,0,D,4628118777,2434648808,7,235400036,3,secondary,106.6521345,10.7691019,0:00,8,25.5,93,29.9,0.4,51,31,rain
16044,40511,8/3/2020,0,D,2434648808,4628118785,5,235400036,3,secondary,106.6520734,10.7691263,0:00,8,25.5,93,29.9,0.4,51,31,rain
16046,40512,8/3/2020,0,C,4628118785,2434648803,5,235400036,3,secondary,106.6520257,10.7691521,0:00,8,25.5,93,29.9,0.4,51,31,rain
16048,40513,8/3/2020,0,D,2434648803,5757549029,3,235400036,3,secondary,106.6519782,10.769159,0:00,8,25.5,93,29.9,0.4,51,31,rain
16050,40514,8/3/2020,0,E,5757549029,2434648807,1,235400036,3,secondary,106.6519481,10.769155,0:00,8,25.5,93,29.9,0.4,51,31,rain
16053,40515,8/3/2020,0,E,2434648807,4628118783,6,235400036,3,secondary,106.6519303,10.7691526,0:00,8,25.5,93,29.9,0.4,51,31,rain
16055,40516,8/3/2020,0,E,4628118783,2434648799,5,235400036,3,secondary,106.6518865,10.7691195,0:00,8,25.5,93,29.9,0.4,51,31,rain
16057,40517,8/3/2020,0,D,2434648799,4628118782,5,235400036,3,secondary,106.6518565,10.7690835,0:00,8,25.5,93,29.9,0.4,51,31,rain
16059,40518,8/3/2020,0,C,4628118782,2434648802,4,235400036,3,secondary,106.651841,10.7690384,0:00,8,25.5,93,29.9,0.4,51,31,rain
16061,40519,8/3/2020,0,E,2434648802,4628118786,6,235400036,3,secondary,106.651837,10.7690022,0:00,8,25.5,93,29.9,0.4,51,31,rain
16063,40520,8/3/2020,0,D,4628118786,5765289875,5,235400036,3,secondary,106.6518453,10.7689449,0:00,8,25.5,93,29.9,0.4,51,31,rain
16065,40521,8/3/2020,0,E,5765289875,2434648800,10,235400036,3,secondary,106.6518498,10.7688933,0:00,8,25.5,93,29.9,0.4,51,31,rain
16067,40522,8/3/2020,0,D,2434648800,4628118778,9,235400036,3,secondary,106.6519397,10.7688533,0:00,8,25.5,93,29.9,0.4,51,31,rain
16070,40523,8/3/2020,0,D,4628118778,2434648801,7,235400036,3,secondary,106.6520244,10.7688425,0:00,8,25.5,93,29.9,0.4,51,31,rain
16072,40524,8/3/2020,0,D,2434648801,5766180127,9,235400036,3,secondary,106.6520944,10.768825,0:00,8,25.5,93,29.9,0.4,51,31,rain
16075,40525,8/3/2020,0,D,5766180127,4628118779,5,235400036,3,secondary,106.6521706,10.768791,0:00,8,25.5,93,29.9,0.4,51,31,rain
16077,40526,8/3/2020,0,D,4628118779,2434648806,0,235400036,3,secondary,106.6522141,10.7687619,0:00,8,25.5,93,29.9,0.4,51,31,rain
16079,40527,8/3/2020,0,C,2434648806,4628118787,6,235400036,3,secondary,106.6522174,10.7687597,0:00,8,25.5,93,29.9,0.4,51,31,rain
16081,40528,8/3/2020,0,D,4628118787,4628118780,7,235400036,3,secondary,106.6522695,10.7687349,0:00,8,25.5,93,29.9,0.4,51,31,rain
16086,40529,8/3/2020,0,D,4628118780,2434647875,6,235400036,3,secondary,106.6523376,10.7687314,0:00,8,25.5,93,29.9,0.4,51,31,rain
16088,40530,8/3/2020,0,E,2434647875,2434648804,6,235400036,3,secondary,106.652394,10.7687438,0:00,8,25.5,93,29.9,0.4,51,31,rain
16090,40531,8/3/2020,0,E,2434648804,2434648809,6,235400036,3,secondary,106.6524465,10.7687758,0:00,8,25.5,93,29.9,0.4,51,31,rain
16092,40532,8/3/2020,0,D,2434648809,4628118781,5,235400036,3,secondary,106.6524833,10.7688223,0:00,8,25.5,93,29.9,0.4,51,31,rain
16094,40533,8/3/2020,0,C,4628118781,366371375,6,235400036,3,secondary,106.6524972,10.7688679,0:00,8,25.5,93,29.9,0.4,51,31,rain
16096,40534,8/3/2020,0,D,366371375,4628118775,4,235400036,3,secondary,106.6525082,10.7689285,0:00,8,25.5,93,29.9,0.4,51,31,rain
16098,40535,8/3/2020,0,D,4628118775,2434647841,4,235400036,3,secondary,106.6525,10.7689694,0:00,8,25.5,93,29.9,0.4,51,31,rain
16100,40536,8/3/2020,0,C,4979973935,2434653581,28,235400665,3,primary_link,106.6531146,10.7600441,0:00,8,25.5,93,29.9,0.4,51,31,rain
16102,40537,8/3/2020,0,E,4631890826,2434647890,70,235400668,3,primary_link,106.6574752,10.7625302,0:00,8,25.5,93,29.9,0.4,51,31,rain
16104,40538,8/3/2020,0,E,4595643018,4595643021,16,235401054,3,primary_link,106.6432461,10.7546572,0:00,8,25.5,93,29.9,0.4,51,31,rain
16106,40540,8/3/2020,0,D,4590863024,6169690281,47,235401058,2,primary,106.6489673,10.7579254,0:00,8,25.5,93,29.9,0.4,51,31,rain
16108,40541,8/3/2020,0,E,6169690281,5001800290,36,235401058,2,primary,106.6485878,10.7577142,0:00,8,25.5,93,29.9,0.4,51,31,rain
16110,40542,8/3/2020,0,D,5001800290,5001800293,28,235401058,2,primary,106.6482993,10.7575536,0:00,8,25.5,93,29.9,0.4,51,31,rain
16112,40543,8/3/2020,0,E,5001800293,6169690280,66,235401058,2,primary,106.6480754,10.7574269,0:00,8,25.5,93,29.9,0.4,51,31,rain
16114,40544,8/3/2020,0,C,6169690280,5769547269,84,235401058,2,primary,106.6475426,10.7571421,0:00,8,25.5,93,29.9,0.4,51,31,rain
16116,40545,8/3/2020,0,E,5769547269,4585475262,11,235401058,2,primary,106.6468648,10.7567798,0:00,8,25.5,93,29.9,0.4,51,31,rain
16118,40546,8/3/2020,0,D,4585475262,6169690263,97,235401058,2,primary,106.6467736,10.7567301,0:00,8,25.5,93,29.9,0.4,51,31,rain
16120,40547,8/3/2020,0,E,6169690263,4927867401,26,235401058,2,primary,106.6459933,10.7563049,0:00,8,25.5,93,29.9,0.4,51,31,rain
16122,40548,8/3/2020,0,D,4927867401,4595642993,57,235401058,2,primary,106.6457779,10.7561876,0:00,8,25.5,93,29.9,0.4,51,31,rain
16124,40549,8/3/2020,0,D,4595655894,4595655892,7,235402133,2,primary,106.6400826,10.7544547,0:00,8,25.5,93,29.9,0.4,51,31,rain
16314,41385,8/3/2020,0,D,4217006584,4217007500,22,242003621,4,tertiary,106.6425308,10.7669757,0:00,8,25.5,93,29.9,0.4,51,31,rain
16316,41386,8/3/2020,0,C,4217007500,5757501777,66,242003621,4,tertiary,106.6426234,10.767159,0:00,8,25.5,93,29.9,0.4,51,31,rain
16318,41387,8/3/2020,0,C,5757501777,4217007537,13,242003621,4,tertiary,106.6429761,10.767642,0:00,8,25.5,93,29.9,0.4,51,31,rain
16320,41388,8/3/2020,0,C,4217007537,4217007572,106,242003621,4,tertiary,106.6430498,10.767743,0:00,8,25.5,93,29.9,0.4,51,31,rain
16322,41389,8/3/2020,0,D,4217007572,4217007599,67,242003621,4,tertiary,106.6436182,10.7685225,0:00,8,25.5,93,29.9,0.4,51,31,rain
16324,41390,8/3/2020,0,E,4217007599,4217007642,101,242003621,4,tertiary,106.6439706,10.7690178,0:00,8,25.5,93,29.9,0.4,51,31,rain
16326,41391,8/3/2020,0,C,4217007642,4217007668,59,242003621,4,tertiary,106.6445026,10.7697654,0:00,8,25.5,93,29.9,0.4,51,31,rain
16328,41392,8/3/2020,0,E,4217007668,4217007686,84,242003621,4,tertiary,106.6448168,10.7702044,0:00,8,25.5,93,29.9,0.4,51,31,rain
16330,41393,8/3/2020,0,D,4217007686,6175931663,13,242003621,4,tertiary,106.6452568,10.7708251,0:00,8,25.5,93,29.9,0.4,51,31,rain
16332,41394,8/3/2020,0,D,6175931663,6175931668,32,242003621,4,tertiary,106.6453294,10.7709276,0:00,8,25.5,93,29.9,0.4,51,31,rain
16334,41395,8/3/2020,0,D,6175931668,4217007807,29,242003621,4,tertiary,106.6454974,10.7711645,0:00,8,25.5,93,29.9,0.4,51,31,rain
16336,41396,8/3/2020,0,D,4217007807,4217007835,62,242003621,4,tertiary,106.6456523,10.7713831,0:00,8,25.5,93,29.9,0.4,51,31,rain
16338,41397,8/3/2020,0,D,4217007835,6036632816,29,242003621,4,tertiary,106.6459719,10.7718533,0:00,8,25.5,93,29.9,0.4,51,31,rain
16340,41398,8/3/2020,0,C,6036632816,4217007848,29,242003621,4,tertiary,106.6461246,10.7720685,0:00,8,25.5,93,29.9,0.4,51,31,rain
16342,41399,8/3/2020,0,C,4217007848,4217007852,25,242003621,4,tertiary,106.6462767,10.7722828,0:00,8,25.5,93,29.9,0.4,51,31,rain
16344,41400,8/3/2020,0,D,4217007852,4217007875,62,242003621,4,tertiary,106.6464088,10.7724733,0:00,8,25.5,93,29.9,0.4,51,31,rain
16346,41401,8/3/2020,0,D,4217007875,5765404722,46,242003621,4,tertiary,106.6467359,10.77293,0:00,8,25.5,93,29.9,0.4,51,31,rain
16348,41402,8/3/2020,0,D,5765404722,4217008048,70,242003621,4,tertiary,106.6469858,10.7732736,0:00,8,25.5,93,29.9,0.4,51,31,rain
16350,41403,8/3/2020,0,F,4217008048,4217008067,43,242003621,4,tertiary,106.6473591,10.7737869,0:00,8,25.5,93,29.9,0.4,51,31,rain
16352,41404,8/3/2020,0,E,4217008067,2495802642,21,242003621,4,tertiary,106.6475856,10.7741088,0:00,8,25.5,93,29.9,0.4,51,31,rain
16354,41405,8/3/2020,0,D,2495802642,2495802645,44,242003621,4,tertiary,106.6477025,10.7742613,0:00,8,25.5,93,29.9,0.4,51,31,rain
16356,41406,8/3/2020,0,E,2495802645,2495802637,17,242003621,4,tertiary,106.6479407,10.7745839,0:00,8,25.5,93,29.9,0.4,51,31,rain
16358,41407,8/3/2020,0,D,2495802637,2495802597,8,242003621,4,tertiary,106.6480312,10.7747177,0:00,8,25.5,93,29.9,0.4,51,31,rain
16360,41408,8/3/2020,0,E,2495802597,5765416807,53,242003621,4,tertiary,106.6480738,10.7747842,0:00,8,25.5,93,29.9,0.4,51,31,rain
16362,41409,8/3/2020,0,C,5765416807,2495802621,15,242003621,4,tertiary,106.6483593,10.7751759,0:00,8,25.5,93,29.9,0.4,51,31,rain
16364,41410,8/3/2020,0,C,2495802621,5765404728,29,242003621,4,tertiary,106.6484398,10.7752864,0:00,8,25.5,93,29.9,0.4,51,31,rain
16366,41411,8/3/2020,0,D,2495802645,2495802632,22,242003622,3,secondary_link,106.6479407,10.7745839,0:00,8,25.5,93,29.9,0.4,51,31,rain
16368,41412,8/3/2020,0,D,4102230933,3152637749,9,242003623,3,secondary,106.6367386,10.8018618,0:00,8,25.5,93,29.9,0.4,51,31,rain
16376,41535,8/3/2020,0,E,5772194297,4102230919,72,242003623,3,secondary,106.645245,10.7785959,0:00,8,25.5,93,29.9,0.4,51,31,rain
16378,41536,8/3/2020,0,E,5772194297,5772157735,36,242003623,3,secondary,106.645245,10.7785959,0:00,8,25.5,93,29.9,0.4,51,31,rain
16381,41537,8/3/2020,0,C,5772157735,5772194297,36,242003623,3,secondary,106.6454215,10.7783177,0:00,8,25.5,93,29.9,0.4,51,31,rain
16383,41538,8/3/2020,0,E,5772157735,5092124517,46,242003623,3,secondary,106.6454215,10.7783177,0:00,8,25.5,93,29.9,0.4,51,31,rain
16385,41539,8/3/2020,0,D,5092124517,5772157735,46,242003623,3,secondary,106.6456564,10.7779725,0:00,8,25.5,93,29.9,0.4,51,31,rain
16387,41540,8/3/2020,0,C,5092124517,366457709,10,242003623,3,secondary,106.6456564,10.7779725,0:00,8,25.5,93,29.9,0.4,51,31,rain
16394,41541,8/3/2020,0,D,366457709,5092124517,10,242003623,3,secondary,106.6457128,10.7778966,0:00,8,25.5,93,29.9,0.4,51,31,rain
16396,41542,8/3/2020,0,D,366457709,5092124922,35,242003623,3,secondary,106.6457128,10.7778966,0:00,8,25.5,93,29.9,0.4,51,31,rain
16401,41543,8/3/2020,0,C,5092124922,366457709,35,242003623,3,secondary,106.6458974,10.7776374,0:00,8,25.5,93,29.9,0.4,51,31,rain
16403,41544,8/3/2020,0,D,5092124922,4102230918,24,242003623,3,secondary,106.6458974,10.7776374,0:00,8,25.5,93,29.9,0.4,51,31,rain
16409,41545,8/3/2020,0,D,4102230918,5092124922,24,242003623,3,secondary,106.6460229,10.7774506,0:00,8,25.5,93,29.9,0.4,51,31,rain
16411,41546,8/3/2020,0,E,4102230918,5092124924,18,242003623,3,secondary,106.6460229,10.7774506,0:00,8,25.5,93,29.9,0.4,51,31,rain
16413,41547,8/3/2020,0,D,5092124924,4102230918,18,242003623,3,secondary,106.6461183,10.7773185,0:00,8,25.5,93,29.9,0.4,51,31,rain
16415,41548,8/3/2020,0,E,5092124924,5772194268,15,242003623,3,secondary,106.6461183,10.7773185,0:00,8,25.5,93,29.9,0.4,51,31,rain
16417,41549,8/3/2020,0,C,5772194268,5092124924,15,242003623,3,secondary,106.6462027,10.7772025,0:00,8,25.5,93,29.9,0.4,51,31,rain
16419,41550,8/3/2020,0,E,5772194268,5092124926,32,242003623,3,secondary,106.6462027,10.7772025,0:00,8,25.5,93,29.9,0.4,51,31,rain
16421,41551,8/3/2020,0,D,5092124926,5772194268,32,242003623,3,secondary,106.646374,10.7769669,0:00,8,25.5,93,29.9,0.4,51,31,rain
16423,41552,8/3/2020,0,C,5092124926,5092124937,41,242003623,3,secondary,106.646374,10.7769669,0:00,8,25.5,93,29.9,0.4,51,31,rain
16425,41553,8/3/2020,0,E,5092124937,5092124926,41,242003623,3,secondary,106.6465969,10.7766649,0:00,8,25.5,93,29.9,0.4,51,31,rain
16427,41554,8/3/2020,0,C,5092124937,5092124941,42,242003623,3,secondary,106.6465969,10.7766649,0:00,8,25.5,93,29.9,0.4,51,31,rain
16429,41555,8/3/2020,0,C,5092124941,5092124937,42,242003623,3,secondary,106.6468217,10.7763518,0:00,8,25.5,93,29.9,0.4,51,31,rain
16431,41556,8/3/2020,0,C,5092124941,5092124944,7,242003623,3,secondary,106.6468217,10.7763518,0:00,8,25.5,93,29.9,0.4,51,31,rain
16433,41557,8/3/2020,0,D,5092124944,5092124941,7,242003623,3,secondary,106.6468632,10.7762937,0:00,8,25.5,93,29.9,0.4,51,31,rain
16435,41558,8/3/2020,0,C,5092124944,6025186436,31,242003623,3,secondary,106.6468632,10.7762937,0:00,8,25.5,93,29.9,0.4,51,31,rain
16437,41559,8/3/2020,0,E,6025186436,5092124944,31,242003623,3,secondary,106.6470365,10.7760618,0:00,8,25.5,93,29.9,0.4,51,31,rain
16439,41560,8/3/2020,0,E,6025186436,4102230917,27,242003623,3,secondary,106.6470365,10.7760618,0:00,8,25.5,93,29.9,0.4,51,31,rain
16441,41561,8/3/2020,0,E,4102230917,6025186436,27,242003623,3,secondary,106.6471881,10.7758589,0:00,8,25.5,93,29.9,0.4,51,31,rain
16443,41562,8/3/2020,0,E,4102230917,5765416821,18,242003623,3,secondary,106.6471881,10.7758589,0:00,8,25.5,93,29.9,0.4,51,31,rain
16445,41563,8/3/2020,0,E,5765416821,4102230917,18,242003623,3,secondary,106.6472838,10.7757248,0:00,8,25.5,93,29.9,0.4,51,31,rain
16447,41564,8/3/2020,0,C,5765416821,6025186434,42,242003623,3,secondary,106.6472838,10.7757248,0:00,8,25.5,93,29.9,0.4,51,31,rain
16449,41565,8/3/2020,0,D,6025186434,5765416821,42,242003623,3,secondary,106.6475046,10.7754104,0:00,8,25.5,93,29.9,0.4,51,31,rain
16451,41566,8/3/2020,0,D,6025186434,5765416832,25,242003623,3,secondary,106.6475046,10.7754104,0:00,8,25.5,93,29.9,0.4,51,31,rain
16453,41567,8/3/2020,0,D,5765416832,6025186434,25,242003623,3,secondary,106.6476386,10.7752195,0:00,8,25.5,93,29.9,0.4,51,31,rain
16455,41568,8/3/2020,0,E,5765416832,4102230915,1,242003623,3,secondary,106.6476386,10.7752195,0:00,8,25.5,93,29.9,0.4,51,31,rain
16457,41569,8/3/2020,0,D,4102230915,5765416832,1,242003623,3,secondary,106.6476446,10.7752109,0:00,8,25.5,93,29.9,0.4,51,31,rain
16459,41570,8/3/2020,0,C,4102230915,6175905346,10,242003623,3,secondary,106.6476446,10.7752109,0:00,8,25.5,93,29.9,0.4,51,31,rain
16461,41571,8/3/2020,0,E,6175905346,4102230915,10,242003623,3,secondary,106.6477062,10.7751344,0:00,8,25.5,93,29.9,0.4,51,31,rain
16463,41572,8/3/2020,0,E,6175905346,4658051298,15,242003623,3,secondary,106.6477062,10.7751344,0:00,8,25.5,93,29.9,0.4,51,31,rain
16465,41573,8/3/2020,0,D,4658051298,6175905346,15,242003623,3,secondary,106.6477936,10.7750261,0:00,8,25.5,93,29.9,0.4,51,31,rain
16467,41574,8/3/2020,0,D,4658051298,2495802600,6,242003623,3,secondary,106.6477936,10.7750261,0:00,8,25.5,93,29.9,0.4,51,31,rain
16470,41575,8/3/2020,0,D,2495802600,4658051298,6,242003623,3,secondary,106.6478298,10.7749813,0:00,8,25.5,93,29.9,0.4,51,31,rain
16472,41576,8/3/2020,0,D,2495802600,366421632,25,242003623,3,secondary,106.6478298,10.7749813,0:00,8,25.5,93,29.9,0.4,51,31,rain
16474,41577,8/3/2020,0,D,366421632,2495802600,25,242003623,3,secondary,106.6479743,10.7748027,0:00,8,25.5,93,29.9,0.4,51,31,rain
16476,41578,8/3/2020,0,D,366421632,2495802637,11,242003623,3,secondary,106.6479743,10.7748027,0:00,8,25.5,93,29.9,0.4,51,31,rain
16480,41579,8/3/2020,0,D,2495802637,366421632,11,242003623,3,secondary,106.6480312,10.7747177,0:00,8,25.5,93,29.9,0.4,51,31,rain
16482,41580,8/3/2020,0,D,2495802637,2495802632,21,242003623,3,secondary,106.6480312,10.7747177,0:00,8,25.5,93,29.9,0.4,51,31,rain
16484,41581,8/3/2020,0,D,2495802632,2495802637,21,242003623,3,secondary,106.6481441,10.7745579,0:00,8,25.5,93,29.9,0.4,51,31,rain
16486,41582,8/3/2020,0,D,2495802632,2495802619,9,242003623,3,secondary,106.6481441,10.7745579,0:00,8,25.5,93,29.9,0.4,51,31,rain
16488,41583,8/3/2020,0,E,2495802619,2495802632,9,242003623,3,secondary,106.648196,10.7744847,0:00,8,25.5,93,29.9,0.4,51,31,rain
16490,41584,8/3/2020,0,C,2495802619,4102230912,15,242003623,3,secondary,106.648196,10.7744847,0:00,8,25.5,93,29.9,0.4,51,31,rain
16492,41585,8/3/2020,0,D,4102230912,2495802619,15,242003623,3,secondary,106.6482774,10.7743747,0:00,8,25.5,93,29.9,0.4,51,31,rain
16494,41586,8/3/2020,0,E,4102230912,5108957190,85,242003623,3,secondary,106.6482774,10.7743747,0:00,8,25.5,93,29.9,0.4,51,31,rain
16496,41587,8/3/2020,0,C,5108957190,4102230912,85,242003623,3,secondary,106.6486901,10.773725,0:00,8,25.5,93,29.9,0.4,51,31,rain
16498,41588,8/3/2020,0,D,5108957190,4948305018,26,242003623,3,secondary,106.6486901,10.773725,0:00,8,25.5,93,29.9,0.4,51,31,rain
16500,41589,8/3/2020,0,C,4948305018,5108957190,26,242003623,3,secondary,106.64882,10.7735205,0:00,8,25.5,93,29.9,0.4,51,31,rain
16502,41590,8/3/2020,0,D,4948305018,4102230935,43,242003623,3,secondary,106.64882,10.7735205,0:00,8,25.5,93,29.9,0.4,51,31,rain
16504,41591,8/3/2020,0,E,4102230935,4948305018,43,242003623,3,secondary,106.6490297,10.7731904,0:00,8,25.5,93,29.9,0.4,51,31,rain
16506,41592,8/3/2020,0,D,4102230935,5765416815,29,242003623,3,secondary,106.6490297,10.7731904,0:00,8,25.5,93,29.9,0.4,51,31,rain
16508,41593,8/3/2020,0,D,5765416815,4102230935,29,242003623,3,secondary,106.6491772,10.7729714,0:00,8,25.5,93,29.9,0.4,51,31,rain
16510,41594,8/3/2020,0,D,5765416815,4979904093,51,242003623,3,secondary,106.6491772,10.7729714,0:00,8,25.5,93,29.9,0.4,51,31,rain
16512,41595,8/3/2020,0,C,4979904093,5765416815,51,242003623,3,secondary,106.6494391,10.7725824,0:00,8,25.5,93,29.9,0.4,51,31,rain
16514,41596,8/3/2020,0,C,4979904093,366458700,40,242003623,3,secondary,106.6494391,10.7725824,0:00,8,25.5,93,29.9,0.4,51,31,rain
16516,41597,8/3/2020,0,E,366458700,4979904093,40,242003623,3,secondary,106.6496421,10.7722809,0:00,8,25.5,93,29.9,0.4,51,31,rain
16518,41598,8/3/2020,0,E,366458700,5765384647,29,242003623,3,secondary,106.6496421,10.7722809,0:00,8,25.5,93,29.9,0.4,51,31,rain
16520,41599,8/3/2020,0,D,5765384647,366458700,29,242003623,3,secondary,106.6497827,10.7720592,0:00,8,25.5,93,29.9,0.4,51,31,rain
16522,41600,8/3/2020,0,C,5765384647,366429503,66,242003623,3,secondary,106.6497827,10.7720592,0:00,8,25.5,93,29.9,0.4,51,31,rain
16524,41601,8/3/2020,0,C,366429503,5765384647,66,242003623,3,secondary,106.6501039,10.7715526,0:00,8,25.5,93,29.9,0.4,51,31,rain
16526,41602,8/3/2020,0,E,366429503,4102230909,24,242003623,3,secondary,106.6501039,10.7715526,0:00,8,25.5,93,29.9,0.4,51,31,rain
16528,41603,8/3/2020,0,D,4102230909,366429503,24,242003623,3,secondary,106.6502303,10.7713707,0:00,8,25.5,93,29.9,0.4,51,31,rain
16530,41604,8/3/2020,0,D,4102230909,4948305011,29,242003623,3,secondary,106.6502303,10.7713707,0:00,8,25.5,93,29.9,0.4,51,31,rain
16532,41605,8/3/2020,0,E,4948305011,4102230909,29,242003623,3,secondary,106.6503793,10.7711517,0:00,8,25.5,93,29.9,0.4,51,31,rain
16534,41606,8/3/2020,0,D,4948305011,3718439602,49,242003623,3,secondary,106.6503793,10.7711517,0:00,8,25.5,93,29.9,0.4,51,31,rain
16536,41607,8/3/2020,0,D,3718439602,4948305011,49,242003623,3,secondary,106.6506336,10.7707781,0:00,8,25.5,93,29.9,0.4,51,31,rain
16538,41608,8/3/2020,0,D,3718439602,4102230906,63,242003623,3,secondary,106.6506336,10.7707781,0:00,8,25.5,93,29.9,0.4,51,31,rain
16540,41609,8/3/2020,0,E,4102230906,3718439602,63,242003623,3,secondary,106.6509479,10.7703018,0:00,8,25.5,93,29.9,0.4,51,31,rain
16542,41610,8/3/2020,0,E,4102230906,4979904106,51,242003623,3,secondary,106.6509479,10.7703018,0:00,8,25.5,93,29.9,0.4,51,31,rain
16544,41611,8/3/2020,0,C,4979904106,4102230906,51,242003623,3,secondary,106.6512207,10.7699295,0:00,8,25.5,93,29.9,0.4,51,31,rain
